recordId,overviewUrl,collectionId,rapiOrderUrl,geometry,wkt,title,orderExecuteUrl,thumbnailUrl,metadataUrl,isGeorectified,collectionTitle,isOrderable,thisRecordUrl,Date du traitement,Type,Satellite,Mode de faisceau,Polarisation,Special Handling Required,Date,Info sur l'image,Beam Mnemonic,Special Handling Instructions,Métadonnées,ID de l'image
7276006,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7276006&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35634106577116, 45.12534175593967], [-80.19143790536414, 44.58571542879484], [-75.72998622972226, 45.16578637050581], [-75.85279874549333, 45.7064223538644], [-80.35634106577116, 45.12534175593967]]]}","POLYGON ((-80.3563410657712 45.1253417559397 0,-80.1914379053641 44.5857154287948 0,-75.7299862297223 45.1657863705058 0,-75.8527987454933 45.7064223538644 0,-80.3563410657712 45.1253417559397 0))",RCM1_OK1086645_PK1150158_1_SC50MA_20200626_225943_VV_VH_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7276006,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7276006&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7276006&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7276006,2020-06-26 23:01:04 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,VH VV,false,2020-06-26 22:59:43 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,608860_710044
8036436,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8036436&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-75.84281244613976, 45.65379817647561], [-75.92223033339641, 45.26971822562965], [-75.53626692059333, 45.22978882247966], [-75.45415948246266, 45.61393944910301], [-75.84281244613976, 45.65379817647561]]]}","POLYGON ((-75.8428124461398 45.6537981764756 0,-75.9222303333964 45.2697182256297 0,-75.5362669205933 45.2297888224797 0,-75.4541594824627 45.613939449103 0,-75.8428124461398 45.6537981764756 0))",RCM3_OK1451026_PK1451197_1_5MCP19_20200626_110412_CH_CV_SLC,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8036436,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8036436&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8036436&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8036436,2021-01-07 19:38:30 GMT,SLC,RCM,Compact-Pol Stripmap 5m Resolution 30km Swath 19,CH CV,false,2020-06-26 11:04:12 GMT,,5MCP19,"No special handling required, use per EULA.",dummy value,608906_710207
7269411,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7269411&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-77.43576649080121, 45.96628053769445], [-77.07950536640887, 44.72165075865136], [-72.5870550562571, 45.25967592440394], [-72.84288287998739, 46.50472978740863], [-77.43576649080121, 45.96628053769445]]]}","POLYGON ((-77.4357664908012 45.9662805376945 0,-77.0795053664089 44.7216507586514 0,-72.5870550562571 45.2596759244039 0,-72.8428828799874 46.5047297874086 0,-77.4357664908012 45.9662805376945 0))",RCM1_OK1094424_PK1149341_1_SCLNB_20200625_225140_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7269411,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7269411&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7269411&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7269411,2020-06-25 22:53:38 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath B,HH HV,false,2020-06-25 22:51:39 GMT,,SCLNB,"No special handling required, use per EULA.",dummy value,625191_701965
7262050,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7262050&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-77.95297073241876, 46.63116857578044], [-78.17141180690044, 45.57084781845031], [-73.66345715630517, 45.03405451459411], [-73.35867969173647, 46.0939587774297], [-77.95297073241876, 46.63116857578044]]]}","POLYGON ((-77.9529707324188 46.6311685757804 0,-78.1714118069004 45.5708478184503 0,-73.6634571563052 45.0340545145941 0,-73.3586796917365 46.0939587774297 0,-77.9529707324188 46.6311685757804 0))",RCM2_OK1094424_PK1146688_1_SCLNB_20200623_111148_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7262050,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7262050&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7262050&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7262050,2020-06-23 11:19:21 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath B,HH HV,false,2020-06-23 11:11:48 GMT,,SCLNB,"No special handling required, use per EULA.",dummy value,620082_692376
7260737,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7260737&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35516006938781, 45.12553417383991], [-80.19033967088446, 44.58608081601042], [-75.72884013393464, 45.16606189535236], [-75.85159203541926, 45.70652234697545], [-80.35516006938781, 45.12553417383991]]]}","POLYGON ((-80.3551600693878 45.1255341738399 0,-80.1903396708845 44.5860808160104 0,-75.7288401339346 45.1660618953524 0,-75.8515920354193 45.7065223469754 0,-80.3551600693878 45.1255341738399 0))",RCM3_OK1086646_PK1146293_1_SC50MA_20200622_230005_VV_VH_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7260737,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7260737&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7260737&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7260737,2020-06-22 23:01:37 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,VH VV,false,2020-06-22 23:00:05 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,599572_690083
7260736,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7260736&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35516006938781, 45.12553417383991], [-80.19033967088446, 44.58608081601042], [-75.72884013393464, 45.16606189535236], [-75.85159203541926, 45.70652234697545], [-80.35516006938781, 45.12553417383991]]]}","POLYGON ((-80.3551600693878 45.1255341738399 0,-80.1903396708845 44.5860808160104 0,-75.7288401339346 45.1660618953524 0,-75.8515920354193 45.7065223469754 0,-80.3551600693878 45.1255341738399 0))",RCM3_OK1086645_PK1146292_1_SC50MA_20200622_230005_VV_VH_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7260736,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7260736&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7260736&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7260736,2020-06-22 23:01:30 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,VH VV,false,2020-06-22 23:00:05 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,599572_690083
7253840,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7253840&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-75.8320426709458, 45.50034044401016], [-75.89833781101596, 45.26415036813248], [-75.64275719977365, 45.22880329909962], [-75.57532467967448, 45.46493859701907], [-75.8320426709458, 45.50034044401016]]]}","POLYGON ((-75.8320426709458 45.5003404440102 0,-75.898337811016 45.2641503681325 0,-75.6427571997737 45.2288032990996 0,-75.5753246796745 45.4649385970191 0,-75.8320426709458 45.5003404440102 0))",RCM1_OK1110505_PK1144574_1_QP9_20200620_111949_HH_VV_HV_VH_SLC,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7253840,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7253840&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7253840&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7253840,2020-06-20 14:27:17 GMT,SLC,RCM,Quad-Pol 9m Resolution 20km Swath 9,HH HV VH VV,false,2020-06-20 11:19:49 GMT,,QP9,"No special handling required, use per EULA.",dummy value,591427_672247
7253841,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7253841&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-75.8320426709458, 45.50034044401016], [-75.89833781101596, 45.26415036813248], [-75.64275719977365, 45.22880329909962], [-75.57532467967448, 45.46493859701907], [-75.8320426709458, 45.50034044401016]]]}","POLYGON ((-75.8320426709458 45.5003404440102 0,-75.898337811016 45.2641503681325 0,-75.6427571997737 45.2288032990996 0,-75.5753246796745 45.4649385970191 0,-75.8320426709458 45.5003404440102 0))",RCM1_OK1112357_PK1144575_1_QP9_20200620_111949_HH_VV_HV_VH_SLC,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7253841,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7253841&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7253841&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7253841,2020-06-20 14:27:22 GMT,SLC,RCM,Quad-Pol 9m Resolution 20km Swath 9,HH HV VH VV,false,2020-06-20 11:19:49 GMT,,QP9,"No special handling required, use per EULA.",dummy value,591427_672247
8036474,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8036474&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-75.83194389257568, 45.5003412998671], [-75.89828760886927, 45.26397327886696], [-75.64270393536512, 45.22862632991571], [-75.57522197285058, 45.46493953420029], [-75.83194389257568, 45.5003412998671]]]}","POLYGON ((-75.8319438925757 45.5003412998671 0,-75.8982876088693 45.263973278867 0,-75.6427039353651 45.2286263299157 0,-75.5752219728506 45.4649395342003 0,-75.8319438925757 45.5003412998671 0))",RCM1_OK1451026_PK1451222_1_QP9_20200620_111949_HH_VV_HV_VH_SLC,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8036474,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8036474&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8036474&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8036474,2021-01-07 19:38:47 GMT,SLC,RCM,Quad-Pol 9m Resolution 20km Swath 9,HH HV VH VV,false,2020-06-20 11:19:49 GMT,,QP9,"No special handling required, use per EULA.",dummy value,591427_672247
7249552,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7249552&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35538036191265, 45.12547707760939], [-80.19046011393743, 44.58585321499991], [-75.72898470200614, 45.16586424335016], [-75.8518142013292, 45.7064984626133], [-80.35538036191265, 45.12547707760939]]]}","POLYGON ((-80.3553803619127 45.1254770776094 0,-80.1904601139374 44.5858532149999 0,-75.7289847020061 45.1658642433502 0,-75.8518142013292 45.7064984626133 0,-80.3553803619127 45.1254770776094 0))",RCM2_OK1086645_PK1143074_1_SC50MA_20200618_225954_VV_VH_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7249552,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7249552&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7249552&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7249552,2020-06-18 23:01:18 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,VH VV,false,2020-06-18 22:59:54 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,590281_663401
7249609,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7249609&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35538036191265, 45.12547707760939], [-80.19046011393743, 44.58585321499991], [-75.72898470200614, 45.16586424335016], [-75.8518142013292, 45.7064984626133], [-80.35538036191265, 45.12547707760939]]]}","POLYGON ((-80.3553803619127 45.1254770776094 0,-80.1904601139374 44.5858532149999 0,-75.7289847020061 45.1658642433502 0,-75.8518142013292 45.7064984626133 0,-80.3553803619127 45.1254770776094 0))",RCM2_OK1086646_PK1143075_1_SC50MA_20200618_225954_VV_VH_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7249609,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7249609&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7249609&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7249609,2020-06-18 23:01:20 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,VH VV,false,2020-06-18 22:59:54 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,590281_663401
7233294,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7233294&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35647939835562, 45.12531095556052], [-80.19162101889518, 44.58586269286192], [-75.73015935245598, 45.16593996143146], [-75.85294102035532, 45.70639784485368], [-80.35647939835562, 45.12531095556052]]]}","POLYGON ((-80.3564793983556 45.1253109555605 0,-80.1916210188952 44.5858626928619 0,-75.730159352456 45.1659399614315 0,-75.8529410203553 45.7063978448537 0,-80.3564793983556 45.1253109555605 0))",RCM1_OK1086646_PK1139425_1_SC50MA_20200614_225942_VV_VH_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7233294,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7233294&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7233294&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7233294,2020-06-14 23:01:50 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,VH VV,false,2020-06-14 22:59:42 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,583110_644266
7233260,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7233260&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35647939835562, 45.12531095556052], [-80.19162101889518, 44.58586269286192], [-75.73015935245598, 45.16593996143146], [-75.85294102035532, 45.70639784485368], [-80.35647939835562, 45.12531095556052]]]}","POLYGON ((-80.3564793983556 45.1253109555605 0,-80.1916210188952 44.5858626928619 0,-75.730159352456 45.1659399614315 0,-75.8529410203553 45.7063978448537 0,-80.3564793983556 45.1253109555605 0))",RCM1_OK1086645_PK1139424_1_SC50MA_20200614_225942_VV_VH_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7233260,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7233260&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7233260&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7233260,2020-06-14 23:01:47 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,VH VV,false,2020-06-14 22:59:42 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,583110_644266
8036415,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8036415&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-75.84277619575316, 45.65349402370446], [-75.9221770351593, 45.26951223318694], [-75.53621168326164, 45.22958052715989], [-75.45412200705566, 45.61363296522381], [-75.84277619575316, 45.65349402370446]]]}","POLYGON ((-75.8427761957532 45.6534940237045 0,-75.9221770351593 45.2695122331869 0,-75.5362116832616 45.2295805271599 0,-75.4541220070557 45.6136329652238 0,-75.8427761957532 45.6534940237045 0))",RCM3_OK1451026_PK1451206_1_5MCP19_20200614_110411_CH_CV_SLC,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8036415,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8036415&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8036415&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8036415,2021-01-07 19:35:03 GMT,SLC,RCM,Compact-Pol Stripmap 5m Resolution 30km Swath 19,CH CV,false,2020-06-14 11:04:11 GMT,,5MCP19,"No special handling required, use per EULA.",dummy value,583157_644260
7228541,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7228541&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-75.8302990902886, 45.50134408835678], [-75.89668308697904, 45.26487567455136], [-75.64110216910383, 45.22952273455302], [-75.5735795679055, 45.46593630010585], [-75.8302990902886, 45.50134408835678]]]}","POLYGON ((-75.8302990902886 45.5013440883568 0,-75.896683086979 45.2648756745514 0,-75.6411021691038 45.229522734553 0,-75.5735795679055 45.4659363001059 0,-75.8302990902886 45.5013440883568 0))",RCM2_OK1110505_PK1138037_1_QP9_20200612_112000_HH_VV_HV_VH_SLC,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7228541,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7228541&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7228541&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7228541,2020-06-12 11:31:08 GMT,SLC,RCM,Quad-Pol 9m Resolution 20km Swath 9,HH HV VH VV,false,2020-06-12 11:20:00 GMT,,QP9,"No special handling required, use per EULA.",dummy value,568126_640052
7228496,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=7228496&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-75.8302990902886, 45.50134408835678], [-75.89668308697904, 45.26487567455136], [-75.64110216910383, 45.22952273455302], [-75.5735795679055, 45.46593630010585], [-75.8302990902886, 45.50134408835678]]]}","POLYGON ((-75.8302990902886 45.5013440883568 0,-75.896683086979 45.2648756745514 0,-75.6411021691038 45.229522734553 0,-75.5735795679055 45.4659363001059 0,-75.8302990902886 45.5013440883568 0))",RCM2_OK1112357_PK1138038_1_QP9_20200612_112000_HH_VV_HV_VH_SLC,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=7228496,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-7228496&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=7228496&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/7228496,2020-06-12 11:30:57 GMT,SLC,RCM,Quad-Pol 9m Resolution 20km Swath 9,HH HV VH VV,false,2020-06-12 11:20:00 GMT,,QP9,"No special handling required, use per EULA.",dummy value,568126_640052
8036470,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8036470&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-75.8302106551707, 45.50133269445678], [-75.89663006073256, 45.26473724302825], [-75.64104424825958, 45.22938414990386], [-75.5734855352673, 45.46592471254282], [-75.8302106551707, 45.50133269445678]]]}","POLYGON ((-75.8302106551707 45.5013326944568 0,-75.8966300607326 45.2647372430283 0,-75.6410442482596 45.2293841499039 0,-75.5734855352673 45.4659247125428 0,-75.8302106551707 45.5013326944568 0))",RCM2_OK1451026_PK1451219_1_QP9_20200612_112000_HH_VV_HV_VH_SLC,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8036470,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8036470&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8036470&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8036470,2021-01-07 19:38:10 GMT,SLC,RCM,Quad-Pol 9m Resolution 20km Swath 9,HH HV VH VV,false,2020-06-12 11:20:00 GMT,,QP9,"No special handling required, use per EULA.",dummy value,568126_640052
